Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,99444.75,34745.9631195068,234.5468,29.10048,7,163,False
2,99548.7421875,17996.3293334961,234.8043,29.06081,7,163,False
3,100145.953125,34561.9904754639,236.1419,28.05446,7,153.5,False
4,100729.640625,49850.6285491943,236.455,28.78127,7,111.5,False
5,104023.8828125,48695.5691350937,237.9422,31.39667,7,141.5,False
6,103822.5859375,25953.0171447754,237.4851,31.19122,7,141.5,False
7,103804.7734375,30783.5227773666,237.4383,31.21384,7,141.5,False
8,103937.2265625,15639.2766910553,237.7511,31.27277,7,141.5,False
9,103656.5859375,34386.1424331665,237.0939,31.11221,7,141.5,False
10,104046.8984375,31614.7166025162,238.0033,31.36453,7,141.5,False
11,103992.2734375,25730.407049942,237.8796,31.30664,7,141.5,False
12,103852.4765625,32632.2514007568,237.5489,31.24792,7,141.5,False
13,103858.875,40673.1161712647,237.567,31.23157,7,141.5,False
14,103718.7421875,28183.0548095703,237.2393,31.14856,7,141.5,False
15,103731.5625,33237.1467559814,237.2763,31.11121,7,141.5,False
16,103731.609375,19564.0771121979,237.2818,31.0766,7,141.5,False
17,103975.5,30948.1611022949,237.8392,31.30408,7,141.5,False
18,103903.640625,24584.4076843262,237.674,31.24341,7,141.5,False
19,103554.078125,32699.2154568672,236.869,30.95496,7,141.5,False
20,103750.0703125,25092.5128486633,237.3101,31.18304,7,141.5,False
21,103789.640625,30324.6679573059,237.4164,31.1189,7,141.5,False
22,104076.1640625,19603.0560623169,238.0718,31.38123,7,141.5,False
23,103822.8125,24778.2747138977,237.482,31.21484,7,141.5,False
24,106528.9296875,47258.8507510364,249.8067,34.72046,8,120,False
25,106461.4375,43601.5244823456,249.6476,34.69141,8,120,False
26,106463.2265625,38406.1230171204,249.6116,34.90417,8,120,False
27,106859.3984375,49976.1288520813,250.5802,34.8916,8,120,False
28,106827.0703125,35427.3745094299,250.5142,34.82397,8,120,False
29,106866.1875,37908.9599128723,250.5924,34.91443,8,120,False
30,106602.2578125,46189.7987945557,249.9755,34.77344,8,120,False
