Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,310,122131347656,89,5671472549438,244,1868,31,93204,6,157,False
2,317,6044921875,133,384172439575,244,5879,30,90841,8,174,5,False
3,320,696868896484,181,080256652832,243,5426,30,02678,8,206,False
4,320,714752197266,107,910267543793,243,4742,29,95457,8,206,False
5,320,663879394531,120,561981678009,243,4366,29,95975,8,206,False
6,320,664367675781,150,888521194458,243,4346,29,95763,8,206,False
7,320,691741943359,123,144235610962,243,4539,29,95404,8,206,False
8,320,649719238281,133,477623462677,243,3341,30,48102,7,234,False
9,320,729858398438,203,571042060852,243,5106,29,97476,8,206,False
10,320,643493652344,171,917570114136,243,4088,29,95084,8,206,False
11,321,849914550781,153,796053600311,247,4613,32,91708,8,208,False
12,322,782012939453,110,046673107147,248,9958,33,66058,8,208,False
13,322,535766601563,135,874145889282,248,5921,33,46362,8,208,False
14,322,676361083984,153,14301109314,248,7941,33,54626,8,208,False
15,322,664764404297,155,895863056183,248,7952,33,55786,8,208,False
16,324,27685546875,138,169888401032,250,8465,34,42822,8,210,False
17,323,635345458984,178,147951793671,249,9113,34,02551,8,210,False
18,323,676727294922,125,788099956512,250,0093,34,09149,8,210,False
19,322,984954833984,167,875260734558,249,0397,33,70386,8,210,False
20,323,337127685547,156,274624919891,249,5636,33,9325,8,210,False
21,323,527221679688,120,266342258453,249,7947,34,00189,8,210,False
22,323,294158935547,141,974955272675,249,4542,33,85651,8,210,False
23,323,329803466797,174,11172246933,249,565,33,9408,8,210,False
24,323,346923828125,174,380782318115,249,5657,33,92566,8,210,False
25,323,492126464844,172,865793228149,249,7635,34,00122,8,210,False
26,323,666564941406,195,480807113647,249,9318,34,01843,8,210,False
27,323,626770019531,157,983294677734,249,9286,34,05188,8,210,False
28,323,630554199219,165,856511878967,249,9259,34,04553,8,210,False
29,323,489166259766,199,408127975464,249,7685,34,00928,8,210,False
30,322,987670898438,165,979603862762,249,0377,33,69934,8,210,False
