Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,30531.51171875,7811.63736572266,237.544,29.15773,7,164,False
2,32212.0625,11958.7807151794,236.4568,28.34229,5,112.5,False
3,33699.25,2610.67576293945,237.6932,28.37344,7,101,False
4,33996.390625,12713.3135925293,239.2995,28.81656,6,84.5,False
5,42247.8359375,10892.3574584961,220.1279,29.00537,6,140,False
6,42272.67578125,15414.3489746094,220.2647,29.32939,6,140,False
7,45219.30078125,17233.0227172852,239.2469,31.71234,6,139.5,False
8,45176.171875,11010.1743164063,238.9833,31.54773,6,139.5,False
9,45201.734375,14848.8791992188,239.144,31.59695,6,139.5,False
10,45207.06640625,8205.49201660156,239.1767,31.61572,6,139.5,False
11,45176.3828125,18394.8863525391,238.9858,31.53467,6,139.5,False
12,45177.14453125,9127.79353027344,238.9889,31.55487,6,139.5,False
13,45176.2421875,12841.4030029297,238.9831,31.55469,6,139.5,False
14,45153.61328125,9033.78426513672,238.8384,31.5376,6,139.5,False
15,45117.25390625,6159.96278076172,238.6119,31.44342,6,139.5,False
16,45174.921875,11024.8989013672,238.9758,31.54169,6,139.5,False
17,45615.0703125,20236.6025146484,236.9792,28.64539,7,139.5,False
18,45624.86328125,8772.06669921875,237.0412,28.66943,7,139.5,False
19,45625.04296875,14190.7946044922,237.043,28.65393,7,139.5,False
20,45651.953125,13321.5029174805,237.2158,28.66736,7,139.5,False
21,45651.7578125,15463.2359100342,237.2145,28.66748,7,139.5,False
22,45644.6328125,16804.6074584961,237.1684,28.67432,7,139.5,False
23,45652.5,14670.4879150391,237.219,28.67578,7,139.5,False
24,45637.58984375,16489.3774780273,237.125,28.62659,7,139.5,False
25,45637.5078125,18854.7373535156,237.1238,28.64197,7,139.5,False
26,45636.92578125,16144.2626831055,237.1189,28.66931,7,139.5,False
27,45635.80859375,8188.37180175781,237.113,28.63965,7,139.5,False
28,46024.62890625,21033.3821044922,239.0491,29.10718,8,140,False
29,46129.53125,13225.81015625,239.7202,29.20813,8,140,False
30,46028.76953125,6275.81658935547,239.0747,29.12854,8,140,False
