Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,76009.6640625,28899.2550170898,232.7674,27.56584,8,154.5,False
2,80826.5625,57114.7777526856,243.0872,30.5419,7,132,False
3,81029.578125,32282.4293609619,243.5635,31.16248,7,132,False
4,80755,24694.7633666992,242.9523,30.13466,7,132,False
5,81288.515625,25158.2756286621,244.2117,31.71999,7,132,False
6,80820.0078125,32197.291986084,243.074,30.50937,7,132,False
7,81104.484375,34932.4396972656,243.7468,31.34683,7,132,False
8,80937.4375,36956.8013244629,243.3362,30.94156,7,132,False
9,80997.640625,16828.0716308594,243.4811,31.10464,7,132,False
10,80958.4140625,41657.0278640747,243.3891,30.98618,7,132,False
11,82153.421875,33363.705770874,247.069,33.65225,8,137,False
12,82950.296875,34272.9992004395,248.7463,33.67712,7,132.5,False
13,82919.0078125,36196.3510803223,248.664,33.63422,7,132.5,False
14,83070.765625,31305.1669189453,249.0749,33.79034,7,132.5,False
15,83055.21875,39197.6511230469,249.0328,33.77466,7,132.5,False
16,83021.2734375,24776.7244384766,248.9431,33.7301,7,132.5,False
17,82993.890625,20528.9607727051,248.8656,33.71649,7,132.5,False
18,83052.1875,26425.7556152344,249.0219,33.78314,7,132.5,False
19,83054.171875,38080.7540893555,249.0252,33.79431,7,132.5,False
20,83070.921875,32017.2509033203,249.0751,33.7915,7,132.5,False
21,82634.6484375,35749.7248657227,247.8842,33.38312,7,132.5,False
22,82899.3671875,26813.0987304688,248.606,33.63513,7,132.5,False
23,82795.6875,34668.8741348267,248.3288,33.51245,7,132.5,False
24,83105.3984375,23926.0266906738,249.169,33.82471,7,132.5,False
25,83075.3984375,29965.520249176,249.0846,33.80762,7,132.5,False
26,83079.2421875,24805.1159648895,249.0978,33.79944,7,132.5,False
27,83064.234375,21616.3086494446,249.0535,33.79993,7,132.5,False
28,83058.78125,20820.1073265076,249.0379,33.7981,7,132.5,False
29,82993.703125,28341.4738647461,248.864,33.72095,7,132.5,False
30,82796.8984375,21676.3103027344,248.3308,33.51953,7,132.5,False
