Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,62411.40625,2111.33247070313,232.6782,27.41876,8,96.5,False
2,63028.1796875,20329.5201171875,229.7551,33.83182,7,89,False
3,63093.203125,11627.9902832031,229.9633,33.83671,7,89,False
4,64375.4921875,18631.4983398438,230.5049,31.68596,7,80.5,False
5,64874.4609375,9849.64030761719,235.4243,28.09615,7,86,False
6,69429.5859375,21784.2929199219,257.5964,32.90421,6,103.5,False
7,69428,14176.5885742187,257.5918,32.9017,6,103.5,False
8,126490.90625,38383.8087646484,360,46.01965,7,141,True
9,126477.5625,13690.2987792969,360,45.87186,7,141,True
10,126451.1796875,17520.0939941406,360,45.57788,7,141,True
11,126501.5859375,12076.4386230469,360,46.13739,7,141,True
12,126515.0859375,8830.96748046875,360,46.28577,7,141,True
13,126440.28125,33511.44609375,360,45.45563,7,141,True
14,126504.15625,11105.5803710938,360,46.16571,7,141,True
15,126475.828125,35897.8116699219,360,45.8526,7,141,True
16,126462.4453125,25964.9099609375,360,45.70374,7,141,True
17,126456.984375,24894.674987793,360,45.64276,7,141,True
18,126456.84375,2050.3767578125,360,45.64117,7,141,True
19,126477.5703125,13874.9899414062,360,45.87195,7,141,True
20,126486.78125,-1019.04638671875,360,45.974,7,141,True
21,126471.4375,8464.42470703125,360,45.80383,7,141,True
22,126459.9375,21027.17578125,360,45.67578,7,141,True
23,126471.578125,15509.190625,360,45.80542,7,141,True
24,126455.0234375,7979.45385742188,360,45.62085,7,141,True
25,126462.3671875,19917.9583984375,360,45.70288,7,141,True
26,126464.5703125,17339.1467285156,360,45.72742,7,141,True
27,126483.390625,17521.4129882812,360,45.93652,7,141,True
28,126479.0859375,13421.1170898438,360,45.88879,7,141,True
29,126477.625,19569.7302246094,360,45.87256,7,141,True
30,126518.1875,5182.74711914062,360,46.31982,7,141,True
