Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,80960.2421875,6121.53037109375,229.1912,28.38464,7,89,False
2,83523.5078125,39880.3379882813,234.274,29.66684,8,87,False
3,83151.1640625,27379.3883789062,233.3738,29.63816,8,87,False
4,83187.4453125,18121.6417236328,233.4662,29.60706,8,87,False
5,83448.2109375,36832.19609375,234.0898,29.67642,8,87,False
6,82908.4140625,17686.7720214844,231.8085,27.7226,7,84.5,False
7,83393.390625,32322.24609375,233.3665,33.28683,8,87,False
8,83196.21875,24974.4178222656,233.486,29.61777,8,87,False
9,83447.046875,20400.820703125,234.0888,29.66299,8,87,False
10,84257.9609375,16213.9577148437,235.3736,29.33466,8,85.5,False
11,84351.375,42196.7065429688,235.608,29.27631,8,85.5,False
12,84137.9375,5094.67216796875,235.095,29.2373,8,85.5,False
13,84219.1171875,15618.8891601563,235.2815,29.31812,8,85.5,False
14,84260.375,25087.6180175781,235.3855,29.28937,8,85.5,False
15,84210.296875,17427.8889648438,235.2661,29.27277,8,85.5,False
16,84256.1953125,31034.4829101563,235.3738,29.30042,8,85.5,False
17,84189.828125,22084.6842285156,235.2168,29.26941,8,85.5,False
18,84250.75,23733.5874023438,235.3661,29.25836,8,85.5,False
19,84172.875,16339.80078125,235.177,29.25879,8,85.5,False
20,85527.765625,19753.7460449219,248.6885,33.89734,7,108,False
21,84221.328125,23330.2278320313,235.2921,29.27856,8,85.5,False
22,84912.953125,23996.4445800781,247.2778,33.40833,7,108,False
23,84651.5,10190.4168945313,246.7042,33.04602,7,108,False
24,84657.015625,12225.9150085449,246.7183,33.04224,7,108,False
25,85310.140625,11342.8334960938,248.1982,33.67432,7,108,False
26,88457.671875,33136.6790039062,241.8296,30.07983,8,78,False
27,88445.15625,22071.7802246094,241.8013,30.06409,8,78,False
28,88439.875,27873.732421875,241.788,30.06812,8,78,False
29,88468.3515625,41325.4014648438,241.8529,30.09912,8,78,False
30,88385.46875,26995.6081542969,241.6588,30.04602,8,78,False
