Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,30535.283203125,7307.49975585938,223.1584,42.13901,8,115.5,False
2,42783.609375,15116.6675537109,221.2779,46.90286,8,131.5,False
3,44817.0078125,17400.9870117187,239.2095,29.4865,8,129,False
4,44973.92578125,13801.2719116211,240.2011,29.69991,8,129,False
5,44555.57421875,16559.0064575195,237.5744,29.00867,8,129,False
6,45431.0625,19414.8114990234,242.3617,29.73462,8,131.5,False
7,47371.2734375,12752.5409179688,250.8153,34.39542,7,142.5,False
8,47317.5625,8646.39008789062,250.4878,34.26901,7,142.5,False
9,47108.7578125,16972.9944824219,249.2133,33.78027,7,142.5,False
10,47316.0546875,11256.1539459229,250.4763,34.27777,7,142.5,False
11,47081.28515625,15158.6325683594,249.0378,33.75818,7,142.5,False
12,47316.9609375,14771.7297363281,250.4823,34.27704,7,142.5,False
13,47249.578125,17149.6406982422,250.0716,34.11719,7,142.5,False
14,47326.1875,14914.1565185547,250.5403,34.28986,7,142.5,False
15,47325.23828125,14333.5078491211,250.5347,34.28668,7,142.5,False
16,47325.47265625,9595.89682617187,250.5337,34.2998,7,142.5,False
17,47317.23828125,14863.2619140625,250.485,34.27271,7,142.5,False
18,47100.296875,4376.31953125,249.1574,33.78339,7,142.5,False
19,47122.65234375,8740.97308349609,249.295,33.82983,7,142.5,False
20,47112.375,12574.7396606445,249.2357,33.78699,7,142.5,False
21,47116.90234375,10049.1965576172,249.2615,33.80762,7,142.5,False
22,47244.66796875,8784.15791015625,250.0396,34.11682,7,142.5,False
23,47305.1328125,8725.99018554687,250.4136,34.23096,7,142.5,False
24,47357.0078125,13198.3073486328,250.7303,34.35132,7,142.5,False
25,47213.31640625,10199.6584106445,249.8511,34.02808,7,142.5,False
26,47305.640625,11483.0450012207,250.4157,34.23779,7,142.5,False
27,47324.83203125,9237.65983886719,250.5302,34.29626,7,142.5,False
28,47114.04296875,11605.797644043,249.2453,33.79431,7,142.5,False
29,47119.6015625,10827.39921875,249.2757,33.82617,7,142.5,False
30,47328.2265625,8351.3942199707,250.5549,34.28271,7,142.5,False
