Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,6905.81640625,1768.23372447491,335.5476,40.20915,8,126,False
2,6528.3974609375,1447.84032423496,299.4969,42.64919,8,135,False
3,17777.103515625,2568.49722859263,549.5144,63.72298,6,124.5,False
4,20885.048828125,2895.7866547823,553.4865,74.48531,5,134.5,False
5,6676.60400390625,992.391151913256,334.6776,38.92262,4,133.5,False
6,28620.927734375,4395.28385689855,656,86.27417,5,110,True
7,16047.875,2859.05576364398,512.3892,61.66672,7,166.5,False
8,25996.380859375,2437.58531742692,629.4243,81.62592,7,140,False
9,21805.9921875,3389.70175167173,585.8328,73.46832,7,98.5,False
10,33758.2109375,4999.89002717137,550.4519,121.6854,8,99.5,False
11,13862.7666015625,2578.48213058412,336.2358,81.50024,7,143.5,False
12,13537.9287109375,1506.99923046939,336.0256,79.61249,6,147.5,False
13,28874.537109375,3809.1114002727,656,87.05347,7,184,True
14,28114.90234375,2223.89772317112,518.8232,107.4103,8,165,False
15,8006.873046875,1942.73594086766,370.2744,42.28613,7,150,False
16,5199.732421875,706.558241584897,300.0893,33.70789,8,143,False
17,22818.46875,2944.40276316404,656,68.58984,7,187,True
18,5282.42626953125,1280.58336404562,304.046,33.80017,8,187,False
19,19315.72265625,2921.6101043433,552.1083,68.99976,8,214.5,False
20,8702.8076171875,2756.0107327342,373.8096,45.60559,8,228.5,False
21,13569.8076171875,1901.60478883907,479.2863,55.65845,8,150,False
22,21864.197265625,4457.90859201849,587.0971,73.50964,8,156.5,False
23,24200.24609375,5593.85149626732,443.5393,108.1594,8,161.5,False
24,5159.1494140625,1535.79874821901,267.4748,37.62158,6,163,False
25,23871.818359375,4298.12725661993,656,71.80432,8,183.5,True
26,18849.009765625,1857.39793066978,554.4149,67.0249,8,187.5,False
27,11211.0185546875,2360.53535764217,438.7283,50.13879,7,183.5,False
28,15177.5908203125,2372.09764885902,513.1151,58.18201,6,183.5,False
29,39840.94140625,3758.5677731812,589.3109,134.2357,7,184,False
30,23166.16796875,3051.23267038763,656,69.6499,7,168,True
