Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,53190.48828125,-16253.726171875,227.0844,41.0161,8,153.5,False
2,58198.90625,4394.58891601562,225.7235,54.3562,8,127.5,False
3,58153.859375,-335.319970703125,225.7096,54.02467,8,127.5,False
4,58122.6796875,16076.9289550781,225.71,53.76994,8,127.5,False
5,60307.8046875,23362.76171875,224.616,52.29858,7,109.5,False
6,60307.80078125,17287.4549316406,224.7084,52.06458,7,109.5,False
7,61011.25,20327.1154785156,221.462,52.46918,7,98.5,False
8,61532.25390625,27424.0783203125,234.5511,28.2175,6,106.5,False
9,61661.75,20197.6627929687,234.964,28.22879,6,106.5,False
10,61529.37109375,9337.888671875,234.5455,28.19336,6,106.5,False
11,61563.0390625,8105.9392578125,234.6463,28.24023,6,106.5,False
12,64331.54296875,18866.75390625,239.3567,28.71112,6,98,False
13,64428.3515625,14382.2325195313,239.6562,28.77966,6,98,False
14,64362.46875,17404.8452880859,239.448,28.7616,6,98,False
15,64498.546875,27523.16640625,237.0559,28.40692,8,92,False
16,64506.3046875,11936.93984375,237.0821,28.39771,8,92,False
17,64715.57421875,33292.2236938477,237.7375,28.49451,8,92,False
18,68812.2578125,32925.6935058594,253.9453,35.81207,7,101.5,False
19,68873.171875,2527.01137695312,254.2118,35.54163,7,101.5,False
20,70056.390625,15934.4693817139,256.3263,34.60815,7,97.5,False
21,70205.2890625,10090.6503417969,256.315,36.53601,7,97.5,False
22,70059.7265625,7233.98046875,256.3444,34.57788,7,97.5,False
23,70199.1640625,2194.43369140625,256.311,36.47668,7,97.5,False
24,70156.234375,13725.9934082031,256.3304,35.87622,7,97.5,False
25,70201.3515625,1312.45295410156,256.31,36.5072,7,97.5,False
26,70113.4921875,23640.3504882812,256.284,33.51001,6,96.5,False
27,70135.3046875,9872.32490234375,256.2776,33.84534,6,96.5,False
28,70211.015625,14333.4826660156,256.3235,36.57349,7,97.5,False
29,70214.515625,1287.50964355469,256.3182,36.63525,7,97.5,False
30,70152.09375,11508.4974365234,256.2616,34.14612,6,96.5,False
