Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,45688.8046875,9586.79841308594,241.9581,30.57393,7,138,False
2,45690.72265625,11307.8906738281,241.976,30.53989,7,138,False
3,45675.3828125,8926.49510498047,241.8837,30.49055,7,138,False
4,45689.84765625,18151.5664916992,241.9739,30.51682,7,138,False
5,45689.8046875,13964.0408935547,241.9584,30.61374,7,138,False
6,45714.49609375,11817.001953125,242.1278,30.56079,7,138,False
7,45635.91796875,11639.6928314209,241.6329,30.44754,7,138,False
8,46149.69921875,11277.1923583984,244.7191,31.09811,7,138.5,False
9,46122.0078125,15801.5413330078,244.5448,31.05826,7,138.5,False
10,46121.234375,17341.3582275391,244.5412,31.0495,7,138.5,False
11,46147.20703125,12725.3629394531,244.7036,31.09332,7,138.5,False
12,46192.57421875,9840.65533447266,244.9943,31.12714,7,138.5,False
13,46203.9453125,14684.2192626953,245.0642,31.15356,7,138.5,False
14,46215.828125,22850.5122070313,245.1343,31.19958,7,138.5,False
15,46141.99609375,17222.2068603516,244.6713,31.08282,7,138.5,False
16,46145.484375,6258.28301086426,244.692,31.09564,7,138.5,False
17,46212.76171875,15259.1727172852,245.1198,31.16614,7,138.5,False
18,46182.57421875,24406.5656494141,244.931,31.11487,7,138.5,False
19,46184.21875,16094.2409179687,244.9415,31.11597,7,138.5,False
20,46132.23828125,10594.1657714844,244.6154,31.03455,7,138.5,False
21,46174.34765625,12426.6651550293,244.8759,31.12366,7,138.5,False
22,46139.8984375,18008.8118652344,244.6599,31.06848,7,138.5,False
23,46180.2734375,17970.3280151367,244.913,31.13354,7,138.5,False
24,46175.30078125,7526.225,244.8848,31.10693,7,138.5,False
25,46180.765625,20496.9181640625,244.9152,31.13965,7,138.5,False
26,46114.69140625,13759.8791503906,244.4991,31.04578,7,138.5,False
27,46141.1953125,13494.9110107422,244.6665,31.07996,7,138.5,False
28,46141.3828125,20768.9067382813,244.6674,31.08203,7,138.5,False
29,46153.046875,11948.3688751221,244.7418,31.09326,7,138.5,False
30,46177.3359375,13066.9490234375,244.8934,31.13586,7,138.5,False
