Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,33741.796875,12853.5733520508,241.0018,28.9945,7,110.5,False
2,33739.77734375,7182.14982452393,240.9891,28.98928,7,110.5,False
3,44605.578125,8656.40077590942,235.0454,27.91692,6,141,False
4,44548.79296875,9518.09674072266,234.6819,27.85185,6,141,False
5,44654.6015625,5927.242578125,235.355,28.1006,6,141,False
6,44638.10546875,7460.15960083008,235.2496,28.07767,6,141,False
7,44587.21875,9108.54211425781,234.9253,27.97995,6,141,False
8,44638.921875,8946.22265625,235.2553,28.06381,6,141,False
9,44571.3671875,6876.85084228516,234.8238,27.96143,6,141,False
10,44574.828125,15788.8984863281,234.8481,27.89902,6,141,False
11,44635.1015625,11323.8153564453,235.2329,27.99792,6,141,False
12,44579.20703125,8719.58801269531,234.8742,27.96405,6,141,False
13,44600.03515625,7837.28098258972,235.0096,27.92224,6,141,False
14,44629.8203125,18403.2493041992,235.1976,28.03815,6,141,False
15,44555.48046875,9565.47551269531,234.722,27.94916,6,141,False
16,44615.40625,5897.25386657715,235.1081,27.93695,6,141,False
17,44546.8671875,11504.0774414063,234.6673,27.92493,6,141,False
18,44613.28515625,13719.0162963867,235.0943,27.94122,6,141,False
19,44587.59765625,9858.82012329102,234.9296,27.91901,6,141,False
20,44586.0546875,9667.66229248047,234.9194,27.92902,6,141,False
21,44547.0859375,14794.1011352539,234.6697,27.89166,6,141,False
22,44659.734375,15334.1214355469,235.3885,28.08777,6,141,False
23,44631.5703125,9474.67980957031,235.2102,27.9978,6,141,False
24,44609.48828125,10876.9396728516,235.0689,27.97156,6,141,False
25,44579.20703125,5118.266796875,234.8741,27.96777,6,141,False
26,44565.1796875,11388.3290313721,234.7842,27.95459,6,141,False
27,44645.80859375,7721.6697265625,235.2978,28.11853,6,141,False
28,44576.42578125,7422.50289306641,234.8563,27.96533,6,141,False
29,44614.25,14273.9238647461,235.0993,27.97766,6,141,False
30,44620.00390625,9609.68271484375,235.1368,27.96338,6,141,False
