Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,11908.818359375,3759.27727000713,232.2871,27.59725,6,163,False
2,11911.8564453125,4537.42695828676,232.3454,27.59275,6,163,False
3,11910.521484375,1838.11637011766,232.3206,27.59834,6,163,False
4,12105.7421875,3682.95362400413,236.1637,27.76601,8,134,False
5,12188.41015625,3994.73632378578,237.9918,28.82784,7,113.5,False
6,12220.6103515625,5626.27371177673,238.6349,28.90121,7,113.5,False
7,12188.7998046875,5150.14941749573,238.0063,28.86307,7,113.5,False
8,12190.3671875,4735.34753799438,238.0206,28.78009,7,113.5,False
9,12322.384765625,5756.38981207609,240.7177,29.39447,7,122,False
10,12307.984375,3764.32653019428,240.4174,29.29483,7,122,False
11,12309.0029296875,4833.24301776886,240.4452,29.33618,7,122,False
12,12369.826171875,4567.25112500191,241.6803,29.5835,8,122.5,False
13,12363.765625,2793.83905900717,241.5505,29.52307,8,122.5,False
14,12363.0029296875,4442.7161241889,241.5382,29.53668,8,122.5,False
15,12363.119140625,6093.94784097672,241.5392,29.52997,8,122.5,False
16,12363.3154296875,5721.46959762573,241.5468,29.54999,7,119.5,False
17,12373.21484375,4283.03261730671,241.7567,29.63715,7,119.5,False
18,12381.9052734375,5031.52578077316,241.9214,29.61029,7,119.5,False
19,12381.8994140625,4968.05602098703,241.9214,29.6109,7,119.5,False
20,12371.9140625,4884.65800075531,241.7208,29.5816,7,119.5,False
21,12376.384765625,3769.02684192657,241.8315,29.70569,8,122.5,False
22,12375.197265625,4355.31433393955,241.7867,29.59106,7,119.5,False
23,12381.8662109375,2590.26184005737,241.92,29.60669,7,119.5,False
24,12370.1005859375,4924.41111593246,241.6816,29.56177,7,119.5,False
25,12375.48828125,4630.51004676819,241.7923,29.59058,7,119.5,False
26,12382.0341796875,4934.12318630218,241.9222,29.60107,7,119.5,False
27,12375.1513671875,5434.17069687843,241.7861,29.59241,7,119.5,False
28,12375.3994140625,4812.61228591204,241.7904,29.58972,7,119.5,False
29,12435.5078125,4679.96665172577,242.8652,29.07349,8,123,False
30,12450.2958984375,2296.04993453026,243.2037,29.32825,8,123,False
31,12461.59765625,5532.4875013113,243.4469,29.44482,8,123,False
32,12447.732421875,6741.3560341835,243.1398,29.2572,8,123,False
33,12450.4072265625,4358.82528628111,243.2046,29.3219,8,123,False
34,12432.7880859375,3834.68981208801,242.7938,28.98035,8,123,False
35,12444.57421875,4954.65194606781,243.0647,29.18823,8,123,False
36,12442.546875,5776.68630998731,243.0159,29.14087,8,123,False
37,12491.7177734375,5019.47697982788,244.4887,32.00256,8,134.5,False
38,12484.4326171875,5873.7009522438,244.3262,31.88147,8,134.5,False
39,12464.1201171875,3667.60323085785,243.8713,31.5354,8,134.5,False
40,12459.958984375,4856.45113890767,243.7746,31.44507,8,134.5,False
41,12491.4052734375,6052.12696697712,244.4809,31.99243,8,134.5,False
42,12450.962890625,5205.66933372021,243.5645,31.24402,8,134.5,False
43,12731.9697265625,5995.99105138779,249.4859,33.87524,8,140.5,False
44,12840.4375,7069.70130319595,251.7773,35.01611,7,138.5,False
45,12800.861328125,4615.77656655312,250.961,34.73193,7,138.5,False
46,12867.5546875,4446.79634041786,252.3157,35.06372,7,138.5,False
47,12827.7490234375,4531.13063802719,251.5245,34.98779,7,142,False
48,12836.5458984375,6584.06984323263,251.6979,34.99414,7,142,False
49,12819.4970703125,6646.52316207886,251.3426,34.84595,7,142,False
50,12794.0595703125,3803.96505896449,250.8205,34.6814,7,138.5,False
51,12857.2138671875,5143.9682495594,252.1133,35.06592,7,138.5,False
52,12838.73828125,5286.7780005455,251.7355,34.95605,7,138.5,False
53,12666.8642578125,4747.3750819087,248.1926,33.75732,7,138.5,False
54,12801.7626953125,5120.75336560607,250.9783,34.72925,7,138.5,False
55,12762.9140625,5889.29741868973,250.1754,34.44141,7,138.5,False
56,12795.4755859375,6026.36855125427,250.8477,34.67773,7,138.5,False
57,12793.716796875,7119.4619638443,250.8133,34.67822,7,132.5,False
58,12868.068359375,4584.30063487887,252.3259,35.0647,7,138.5,False
59,12782.8447265625,7773.47516231537,250.5887,34.59814,7,138.5,False
60,12786.041015625,5742.22239567637,250.6548,34.62183,7,138.5,False
61,12787.4462890625,5380.20042316318,250.6827,34.62451,7,138.5,False
62,12804.75390625,6723.31847896576,251.0377,34.73413,7,138.5,False
63,12794.3271484375,4896.70981551409,250.8218,34.65405,7,138.5,False
64,12827.0712890625,6053.0646577239,251.4963,34.88208,7,138.5,False
65,12850.310546875,6825.37235126495,251.9702,35.01147,7,138.5,False
66,12777.2646484375,7367.78103408814,250.4727,34.55225,7,138.5,False
67,12785.30859375,5354.47057521343,250.6389,34.61108,7,138.5,False
68,12805.5224609375,5497.69796733856,251.0512,34.72314,7,138.5,False
69,12805.0771484375,6313.15817422867,251.0253,34.60352,7,133.5,False
70,12752.41015625,3981.56007432938,249.9604,34.37793,7,138.5,False
71,12803.1298828125,5844.66530603766,250.9876,34.60645,7,133.5,False
72,12855.6826171875,4950.91172659397,252.0833,35.06665,7,138.5,False
73,12800.982421875,5807.70602585077,250.9603,34.71021,7,138.5,False
74,12785.552734375,5950.21962457895,250.6263,34.49072,7,133.5,False
75,12806.63671875,3489.61870197058,251.073,34.7229,7,138.5,False
