Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,32554.359375,6126.92222290039,229.8601,27.81641,7,99.5,False
2,32626.3984375,16751.0239746094,230.3169,28.00328,7,99.5,False
3,33584.91796875,13820.75859375,235.5771,28.98171,8,98,False
4,33520.828125,10580.3354492188,237.2592,28.96721,8,104.5,False
5,33775.0703125,6872.81831970215,239.701,29.01195,8,107,False
6,33764.2734375,11726.1623168945,239.7931,28.99936,8,107.5,False
7,33771.37109375,9267.71248779297,239.6797,28.95776,8,107,False
8,33779.20703125,5169.31517333984,239.8897,28.9921,8,107.5,False
9,33768.6640625,8734.34050292969,239.8227,28.97238,8,107.5,False
10,34319.62109375,10527.842199707,242.8065,30.45517,8,106,False
11,34693.3203125,10930.5470611572,245.0712,32.26855,8,106,False
12,34336.078125,6988.80036621094,242.9032,30.59064,8,106,False
13,34687.296875,7409.02674560547,245.0344,32.24579,8,106,False
14,44944.46484375,8834.98487548828,231.8168,28.01086,8,141,False
15,44961.59375,12819.4966674805,231.9277,27.99542,8,141,False
16,44961.9140625,11541.0413757324,231.9294,28.00427,8,141,False
17,44958.07421875,8210.75268554688,231.9048,28.00116,8,141,False
18,44959.13671875,10608.5715087891,231.9113,28.01093,8,141,False
19,44948.03125,15188.9862915039,231.8396,28.01794,8,141,False
20,44977.359375,12831.8621582031,232.0283,28.01776,8,141,False
21,48355.9140625,11792.0703125,253.0536,35.43066,8,141.5,False
22,48374.703125,9612.68630371094,253.1733,35.44775,8,141.5,False
23,48374.86328125,12071.1602539063,253.1728,35.45959,8,141.5,False
24,48337.7421875,11737.8458374023,253.0227,34.73145,8,141.5,False
25,48374.828125,17712.7986816406,253.1742,35.44653,8,141.5,False
26,48377.91796875,9465.03173217773,252.8826,35.34912,8,142.5,False
27,48403.28515625,11833.0891967773,253.0453,35.36243,8,142.5,False
28,48403.5078125,8279.90102539063,253.048,35.35266,8,142.5,False
29,48387.640625,9618.34798583984,253.0263,34.69568,8,142.5,False
30,48403.3828125,13071.08671875,253.0465,35.3584,8,142.5,False
