Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,61103.09375,19331.4274414062,239.2844,30.44713,8,141.5,False
2,60731.98828125,17112.5124511719,237.5347,29.18023,8,141.5,False
3,61139.140625,15382.7593994141,239.4567,30.51189,8,141.5,False
4,60725.2734375,4837.92707519531,237.4703,29.88951,8,141.5,False
5,60725.46484375,23788.9196777344,237.4706,29.90187,8,141.5,False
6,60864.75390625,18393.1643310547,237.8824,27.72983,8,142.5,False
7,61140.890625,11430.4595703125,239.4664,30.492,8,141.5,False
8,60873.97265625,16596.43046875,237.9261,27.7937,8,142.5,False
9,60874.4296875,17475.6114746094,237.9279,27.81955,8,142.5,False
10,61103.47265625,13426.5438964844,239.2863,30.44571,8,141.5,False
11,61161.3515625,12492.5501464844,239.5637,30.53729,8,141.5,False
12,60863.16796875,10262.6435180664,237.8751,27.70618,8,142.5,False
13,61163.7734375,13762.07421875,239.576,30.52972,8,141.5,False
14,61484.625,28057.8835205078,242.5499,29.65863,8,137.5,False
15,61511.23828125,20890.6723632813,242.6795,29.664,8,137.5,False
16,61509.26953125,22011.4290039063,242.6703,29.65387,8,137.5,False
17,61436.38671875,7276.35675048828,242.3176,29.58972,8,137.5,False
18,61441.89453125,15796.9933105469,242.344,29.59985,8,137.5,False
19,61511.625,15644.3333007813,242.6815,29.66113,8,137.5,False
20,61417.48046875,23854.7509277344,242.2256,29.58307,8,137.5,False
21,61507.8828125,15687.506640625,242.6633,29.66022,8,137.5,False
22,62258.3671875,21081.5090820313,245.6243,33.42334,7,140,False
23,61511.0625,6691.88544921875,242.6786,29.66516,8,137.5,False
24,61504.19140625,12022.2886962891,242.645,29.66699,8,137.5,False
25,61529.37890625,21438.7504394531,242.7676,29.67224,8,137.5,False
26,61507.25,19677.9961181641,242.6607,29.64771,8,137.5,False
27,61510.44921875,18907.3694091797,242.6757,29.66223,8,137.5,False
28,61417.4296875,18448.3954833984,242.2258,29.57251,8,137.5,False
29,61510.01171875,12510.2615722656,242.6739,29.65417,8,137.5,False
30,61510.84765625,21645.3455322266,242.6775,29.66577,8,137.5,False
