Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,38287.68359375,6481.0064453125,223.2177,49.8493,7,144,False
2,38845.16015625,9451.4474609375,243.6877,31.28309,8,189.5,False
3,58415.6875,15290.0588134766,236.5579,28.34643,7,112.5,False
4,59911.62109375,19848.3666503906,235.4742,31.17734,8,135.5,False
5,60416.703125,24061.1742675781,240.3245,28.81822,7,130,False
6,60378.04296875,15470.3752685547,240.1371,28.78531,7,130,False
7,60405.84375,20092.9019042969,240.2717,28.81424,7,130,False
8,60502.7578125,20040.104296875,238.6619,29.70157,7,136,False
9,60507.6328125,15280.7303710938,238.6807,29.80826,7,136,False
10,60503.99609375,18604.9152832031,238.6625,29.81802,7,136,False
11,60466.76953125,17687.0378173828,238.4836,29.7608,7,136,False
12,60457.56640625,22296.8394287109,238.4393,29.74884,7,136,False
13,60492.52734375,18293.8981445312,238.6125,29.68958,7,136,False
14,60467.5546875,15812.298046875,238.4879,29.75085,7,136,False
15,60502.40625,13525.2648193359,238.6552,29.80908,7,136,False
16,60460.6328125,13164.1810791016,238.455,29.73346,7,136,False
17,60505.69921875,22054.3701660156,238.6712,29.80951,7,136,False
18,60495.6171875,16093.2785766602,238.0876,29.20514,8,136.5,False
19,60654.87109375,22858.120703125,244.9847,29.77478,6,134.5,False
20,60655.34375,15819.6034667969,244.989,29.72571,6,134.5,False
21,60609.03125,22503.8832763672,244.7642,29.70032,6,134.5,False
22,61891.58984375,12889.4830566406,246.8086,32.55042,7,131.5,False
23,62054.21484375,27752.1812988281,247.5649,33.0592,7,131.5,False
24,61470.9765625,26396.4719726563,244.8278,31.46692,7,131.5,False
25,61760.171875,18304.6930175781,246.1751,32.43042,7,131.5,False
26,61752.72265625,17014.2854736328,246.1457,32.33313,7,131.5,False
27,62276.05078125,17650.0987060547,248.6261,33.35388,7,131.5,False
28,61816.25390625,28112.3923828125,246.4407,32.54639,7,131.5,False
29,61493.15625,9355.14721679688,244.9176,31.75378,7,131.5,False
30,61238.5546875,17009.0581054688,242.2241,30.26233,7,136,False
