Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,3595.27661132813,852.35595703125,335.4338,39.82789,8,159,False
2,3994.76977539063,1428.34245376587,373.6708,50.73956,6,170.5,False
3,4681.7265625,1862.09529953003,441.4178,52.5422,7,173,False
4,4681.2275390625,1149.52272796631,441.3734,52.28798,7,173,False
5,6502.693359375,1507.76313018799,621.0848,73.72212,7,176,False
6,6123.46435546875,1194.5674949646,583.7654,64.68976,7,176,False
7,6141.09033203125,1609.36940383911,585.4905,65.47226,7,176,False
8,6154.86376953125,1505.36139450073,586.858,65.45428,7,176,False
9,6122.4169921875,1460.07157402039,583.664,64.60623,7,176,False
10,6500.92529296875,1410.84600448608,621.0043,71.38739,7,176,False
11,6593.9267578125,1366.26128540039,627.5473,104.3986,6,184,False
12,6599.6484375,1775.17255554199,628.1169,104.3962,6,184,False
13,6603.6484375,1523.11330718994,628.5182,104.3511,6,184,False
14,6588.2900390625,1244.80897636414,627.1652,101.849,6,184,False
15,6584.125,1182.31698608398,626.6401,103.431,6,184,False
16,16863.251953125,1973.19542541504,656,73.81787,6,185,True
17,16863.0625,1702.40431137085,656,73.33728,6,185,True
18,16862.73828125,1822.14064178467,656,72.49292,6,185,True
19,16862.990234375,1646.01309280396,656,73.15173,6,185,True
20,16863.068359375,2335.83155593872,656,73.35107,6,185,True
21,16884.205078125,2578.28025131226,656,110.5299,6,184,True
22,16862.728515625,2486.47431716919,656,72.46448,6,185,True
23,16881.9375,2405.12700424194,656,107.3954,6,184,True
