Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,56139.8046875,11765.1099121094,228.156,28.201,8,103.5,False
2,57435.37890625,27479.7794433594,229.2475,31.11231,7,119.5,False
3,57420.921875,16716.3031494141,221.7519,63.30171,7,126,False
4,60392.67578125,11298.5006835937,242.6792,29.83188,6,137.5,False
5,60402.13671875,17327.4486572266,242.7265,29.80692,6,137.5,False
6,60465.734375,20008.6124023438,243.0334,29.88123,6,137.5,False
7,60560.8828125,17303.1249023437,243.4961,29.91177,6,137.5,False
8,60459.0546875,13544.7717163086,243.0008,29.88181,6,137.5,False
9,60483.5078125,15426.7339355469,240.4731,29.00833,7,130.5,False
10,60460.328125,5962.98442382812,243.0073,29.87433,6,137.5,False
11,60417.953125,8102.44113769531,242.8016,29.85181,6,137.5,False
12,60848.2890625,14175.3282958984,245.1129,32.12213,6,136.5,False
13,61011.09765625,7892.30910644531,245.8815,32.49768,6,136.5,False
14,60792.90625,17014.6301513672,244.8569,31.91125,6,136.5,False
15,61079.2265625,25044.0248657227,246.2022,32.66241,6,136.5,False
16,60803.68359375,25835.6625976563,244.9064,31.95691,6,136.5,False
17,60727.01953125,21020.6415771484,244.5492,31.70105,6,136.5,False
18,61085.7265625,14401.3548828125,246.2317,32.69202,6,136.5,False
19,61765.73828125,22028.7034179688,242.5447,29.90222,8,141.5,False
20,63383.859375,20272.621484375,250.5212,33.96405,8,140.5,False
21,63397.75390625,20886.7719238281,250.5893,33.96301,8,140.5,False
22,63303.01953125,13100.8379394531,250.1421,33.77039,8,140.5,False
23,63254.76171875,11486.2921875,249.912,33.69971,8,140.5,False
24,63478.03515625,17164.2202148438,250.9716,34.08521,8,140.5,False
25,63373.8671875,6053.27744140625,250.4774,33.90466,8,140.5,False
26,63404.89453125,22148.9449707031,250.6263,33.93823,8,140.5,False
27,63371.359375,22815.3815673828,250.4624,33.93628,8,140.5,False
28,63264.3046875,16618.3734130859,249.9567,33.72314,8,140.5,False
29,63358.08984375,20677.6687744141,250.3985,33.92505,8,140.5,False
30,63348.6640625,13217.9318738937,250.3585,33.85291,8,140.5,False
