Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;1616.13256835938;153.501596260071;656;68.82509;8;93.5;True
2;1616.48620605469;113.237665081024;656;72.36187;8;93.5;True
3;1616.1484375;107.927787971497;656;68.98425;8;93.5;True
4;1616.15100097656;115.026721572876;656;69.01059;8;93.5;True
5;1616.19189453125;97.6057184576988;656;69.41852;8;93.5;True
6;1616.14562988281;84.1534663200378;656;68.95685;8;93.5;True
7;1616.13720703125;116.651312255859;656;68.87222;8;93.5;True
8;1616.16784667969;81.8257830619812;656;69.17798;8;93.5;True
9;1616.1259765625;196.301773071289;656;68.76013;8;93.5;True
10;1616.15869140625;183.460472643375;656;69.08667;8;93.5;True
11;1616.11682128906;160.437424468994;656;68.66803;8;93.5;True
12;1616.13244628906;138.151574611664;656;68.82458;8;93.5;True
13;1616.16381835938;179.861207818985;656;69.13812;8;93.5;True
14;1616.13012695313;193.958208179474;656;68.80164;8;93.5;True
15;1616.12854003906;210.194544029236;656;68.78491;8;93.5;True
16;1616.14025878906;174.806466722488;656;68.90295;8;93.5;True
17;1616.16101074219;167.441379386187;656;69.10974;8;93.5;True
18;1616.14929199219;171.682242679596;656;68.9928;8;93.5;True
19;1616.17846679688;183.952453231812;656;69.2843;8;93.5;True
20;1616.21118164063;249.888590478897;656;69.61182;8;93.5;True
21;1616.19274902344;133.884660625458;656;69.42761;8;93.5;True
22;1616.12609863281;121.86074924469;656;68.76111;8;93.5;True
23;1616.12194824219;158.565875196457;656;68.71997;8;93.5;True
24;1616.12805175781;128.116075134277;656;68.77991;8;93.5;True
25;1616.11303710938;163.509155011177;656;68.63049;8;93.5;True
26;1616.16955566406;265.387166404724;656;69.1958;8;93.5;True
27;1616.1171875;158.978586196899;656;68.67126;8;93.5;True
28;1616.119140625;149.487530100346;656;68.69189;8;93.5;True
29;1616.16455078125;180.427924156189;656;69.146;8;93.5;True
30;1616.11303710938;183.813305282593;656;68.63086;8;93.5;True
