Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,335.5751953125,35.8768579236435,515.4191,57.27099,7,179,False
2,312.837005615234,40.0848581381331,478.7188,56.50695,8,176,False
3,256.298675537109,58.0153139558375,371.3401,42.48255,8,126,False
4,313.627685546875,76.113315479079,369.2381,44.44244,7,107,False
5,509.393341064453,171.361276681861,407.3564,108.7301,6,175.5,False
6,10592.8388671875,574.057703390918,656,73.10486,8,164,True
7,333.358520507813,59.2330785217928,476.2728,54.4696,8,158.5,False
8,472.693786621094,60.5133298807255,512.8809,57.52441,6,127,False
9,10807.072265625,648.11821857396,656,70.97217,8,117,True
10,10793.830078125,655.383795193789,656,71.60638,8,120,True
11,10838.8076171875,1141.69202011114,656,79.23651,8,125.5,True
12,10643.779296875,628.143628332479,656,66.22394,7,137,True
13,10491.548828125,606.814253963518,656,73.36926,8,198.5,True
14,230.320526123047,77.1848697358742,267.5172,60.55835,7,143,False
15,394.739654541016,49.6220038388135,477.4288,56.87622,7,140,False
16,288.031097412109,66.6628324694677,405.6151,49.77283,8,143,False
17,198.570999145508,38.1188385808273,299.0586,36.51526,8,113,False
18,555.386535644531,62.3521701927537,550.0242,66.40076,8,133.5,False
19,226.385070800781,57.0118418537299,369.1122,40.09265,8,134,False
20,739.291076660156,111.02156304213,370.9401,88.68591,6,90,False
21,238.143218994141,42.5610945627792,273.9663,64.41052,7,150.5,False
22,226.343551635742,31.7216664742729,402.7539,45.64514,8,166,False
23,99.2835540771484,20.0591896927916,268.0339,33.26331,8,185,False
24,410.056243896484,79.5205586232507,406.4873,53.47412,7,108,False
25,475.000122070313,69.9561057224346,585.4462,64.71912,7,162,False
26,403.23974609375,84.1466694934352,515.4151,62.37109,6,162,False
27,302.485107421875,49.255441233017,437.9164,54.94971,8,162,False
28,387.010620117188,73.8064338679076,553.051,74.40063,8,215.5,False
29,114.45361328125,31.5526184622649,302.1976,33.55981,8,182.5,False
30,10575.724609375,562.450668553764,656,65.91919,7,152.5,True
