Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,27800.919921875,6832.91787109375,229.88,27.23958,7,154,False
2,41034.23046875,12079.6883544922,222.4719,37.8069,7,138,False
3,42192.6015625,7855.52713623047,229.338,28.96068,7,136.5,False
4,43284.7578125,16422.4278320313,237.9048,28.87048,7,132,False
5,43248.328125,15379.4798095703,237.6398,28.72244,7,132,False
6,43240.98828125,12648.0550537109,237.6033,28.78314,7,132,False
7,43241.27734375,6858.89982910156,237.6048,28.78082,7,132,False
8,43265.77734375,16292.512097168,237.7575,28.7439,7,132,False
9,43352.83203125,14323.2619628906,237.4716,29.42297,7,135,False
10,43475.14453125,6520.96647949219,236.782,28.4303,8,138.5,False
11,44381.7265625,11128.0834716797,243.3715,32.40631,8,138.5,False
12,44399.07421875,8791.94674072266,243.4927,32.45868,8,138.5,False
13,44387.53125,18394.0926391602,243.4093,32.40576,8,138.5,False
14,44276.734375,8105.51984863281,242.6177,31.96198,8,138.5,False
15,44432.5390625,14362.1030517578,243.7304,32.58508,8,138.5,False
16,44384.1171875,12638.6595214844,243.3853,32.39429,8,138.5,False
17,44329.62109375,8354.85966796875,242.9996,32.19916,8,138.5,False
18,44250.1015625,13753.4992553711,242.4271,31.8548,8,138.5,False
19,44270.078125,12611.9628173828,242.5728,31.953,8,138.5,False
20,44353.4140625,14119.1460205078,243.169,32.29077,8,138.5,False
21,44381.27734375,15069.3594848633,243.3664,32.39185,8,138.5,False
22,44388.8515625,5988.82065429687,243.4189,32.41174,8,138.5,False
23,44285.59375,12320.0234863281,242.6817,32.00159,8,138.5,False
24,44376.4375,17986.3666503906,243.3349,32.39258,8,138.5,False
25,44411.73828125,8815.54099121094,243.583,32.50867,8,138.5,False
26,44316.328125,8322.10836181641,242.9056,32.15198,8,138.5,False
27,44241.0546875,14339.7305297852,242.3638,31.828,8,138.5,False
28,44319.4765625,8304.38333740234,242.9242,32.13916,8,138.5,False
29,44332.32421875,14602.5699951172,243.0219,32.229,8,138.5,False
30,44321.92578125,16526.3730834961,242.9448,32.16956,8,138.5,False
