Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
54,12817.0263671875,6927.87066764832,255.6532,37.11035,7,195,False
55,12819.14453125,4845.85327152014,255.6598,35.26953,8,205,False
56,12818.8154296875,3174.58921823502,255.6535,35.28174,8,205,False
57,12816.5810546875,6546.09768069983,255.6372,36.72632,7,195,False
58,12820.283203125,5738.66611529589,255.6806,35.17798,8,205,False
59,12819.1982421875,3921.49464352131,255.6613,35.29175,8,205,False
60,12819.572265625,4419.32024736404,255.6683,35.271,8,205,False
61,12818.5458984375,4668.7495957613,255.6542,35.58447,8,205,False
62,12817.1318359375,5517.61206184924,255.6186,35.21777,8,205,False
63,12819.1865234375,3680.83952505589,255.6608,35.28052,8,205,False
64,12820.9052734375,4805.46322704554,255.6727,34.21216,8,193,False
65,12823.1396484375,2859.5164126277,255.7179,34.24414,8,193,False
66,12821.9404296875,3557.76221820116,255.6969,34.3772,8,193,False
67,12822.0595703125,7394.495307827,255.6962,34.23633,8,193,False
68,12824.75,6706.38590261936,255.7431,33.92432,8,193,False
69,12819.2998046875,3319.09055463076,255.6463,34.47705,8,193,False
70,12825.296875,4168.27490155101,255.7463,33.5791,8,176,False
71,12822.720703125,6465.84219914675,255.7044,34.00513,8,193,False
72,12820.27734375,4014.97318616509,255.6602,34.21313,8,193,False
73,12822.35546875,4131.67754132748,255.7076,34.49072,8,176,False
74,12821.8623046875,3238.97810237408,255.6903,34.14551,8,176,False
75,12822.8525390625,4584.05594081879,255.7121,34.23828,8,176,False
76,12826.064453125,3550.27445883751,255.7612,33.56323,8,176,False
77,12826.556640625,3300.24620281458,255.7715,33.58276,8,176,False
78,12821.6044921875,4066.64890471697,255.6824,34.01636,8,193,False
79,12821.8583984375,4837.36209323406,255.6911,34.18506,8,193,False
80,12823.4296875,5424.63798681498,255.7203,34.08838,8,176,False
81,12821.5126953125,6879.15164008141,255.686,34.26636,8,193,False
82,12823.5166015625,2396.03146003485,255.726,34.26733,8,176,False
83,12824.10546875,3357.40199809074,255.7264,33.75244,8,176,False
84,12822.7646484375,4848.33934504986,255.7204,34.70947,8,175.5,False
85,12822.4765625,5754.60523414612,255.706,34.30615,8,175.5,False
86,12825.3291015625,4304.79141018391,255.7487,33.6582,8,176,False
87,12822.8818359375,5961.47436423302,255.7148,34.33984,8,175.5,False
88,12826.19140625,4901.85830006599,255.7663,33.67627,8,176,False
89,12824.3232421875,3433.5760679692,255.7332,33.86475,8,176,False
90,12823.994140625,3808.80926699638,255.729,33.9707,8,175.5,False
91,12823.9521484375,5573.85325416326,255.731,34.09961,8,175.5,False
92,12823.9638671875,3772.98947361708,255.7299,34.04053,8,175.5,False
93,12826.47265625,5033.3659584403,255.778,33.95166,8,175.5,False
94,12957.1318359375,7130.46247068644,258.4571,37.61572,7,211,False
95,12826.1953125,6020.49152233601,255.761,33.43701,8,169,False
96,12958.578125,4872.76908004284,258.463,36.3916,7,211,False
97,12954.6005859375,6051.80848151445,258.4261,38.7207,7,211,False
98,12958.99609375,5309.2601805687,258.4598,35.80518,7,211,False
99,12958.7802734375,6345.12779798508,258.474,36.75342,7,211,False
100,12960.515625,6425.36222448349,258.4958,36.08936,7,211,False
