Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,50087.515625,NaN,239.5419,28.42099,7,156,False
2,50665.94140625,23749.7849639893,242.0658,30.0743,8,178.5,False
3,50788.58203125,NaN,242.6697,30.23545,8,178.5,False
4,51518.6640625,16755.3396583557,246.755,32.99893,7,162.5,False
5,51651.6015625,NaN,247.4156,33.30789,7,162.5,False
6,51665.3046875,NaN,247.4828,33.32288,7,162.5,False
7,51310.94921875,NaN,245.7192,32.45828,7,162.5,False
8,51646.4765625,NaN,247.3888,33.27225,7,162.5,False
9,51654.7890625,NaN,247.4302,33.29312,7,162.5,False
10,54470.33984375,NaN,261.2629,37.16995,7,157.5,False
11,52677.1953125,NaN,252.4744,35.07211,7,157.5,False
12,54481.54296875,NaN,261.3015,36.8316,7,157.5,False
13,54477.08203125,NaN,261.2817,36.86908,7,157.5,False
14,54455.3046875,NaN,261.175,36.84357,7,157.5,False
15,54480.5703125,NaN,261.2975,36.84601,7,157.5,False
16,54478.09765625,NaN,261.285,36.83405,7,157.5,False
17,54459.18359375,NaN,261.1941,36.8501,7,157.5,False
18,54482.625,28678.6456687927,261.3066,36.82745,7,157.5,False
19,54474.5703125,23896.4871231079,261.2684,36.8454,7,157.5,False
20,54476.328125,NaN,261.2758,36.82214,7,157.5,False
21,54491.0546875,NaN,261.3251,36.35492,7,157.5,False
22,52671.5859375,NaN,252.4467,35.06165,7,157.5,False
23,54484.828125,NaN,261.2952,36.35986,7,157.5,False
24,54455.91015625,NaN,261.1775,36.83472,7,157.5,False
25,54477.2890625,NaN,261.2816,36.8468,7,157.5,False
26,54471.90234375,NaN,261.2895,37.58862,7,157.5,False
27,54480.85546875,NaN,261.2987,36.84265,7,157.5,False
28,52675.421875,NaN,252.4659,35.07361,7,157.5,False
29,52668.609375,23637.44296875,252.4328,35.07141,7,157.5,False
30,52679.390625,NaN,252.4847,35.06519,7,157.5,False
