Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,82537.78125,33743.3674682617,222.3819,60.09742,8,150,False
2,82464.3203125,42826.0400817871,227.3951,44.62309,7,144.5,False
3,82442.7578125,41712.2216552734,227.3577,44.52968,7,144.5,False
4,85017.171875,36617.0467529297,238.8343,29.38666,7,192.5,False
5,86573.6328125,49789.4588562012,243.8019,29.90326,6,157.5,False
6,87073.5546875,40689.7315551758,244.9902,31.37619,6,157.5,False
7,86757.640625,38801.178503418,244.2608,30.34903,6,157.5,False
8,87089.9296875,40273.6445739746,245.0286,31.42542,6,157.5,False
9,86699.3671875,35494.0919799805,244.1578,29.99335,6,157.5,False
10,86969.9609375,33379.0643249512,244.7292,31.15024,6,157.5,False
11,87077.453125,49138.3552246094,245.0011,31.37988,6,157.5,False
12,86904.1171875,41675.7438476563,244.5741,30.95313,6,157.5,False
13,87084.015625,37419.8828369141,245.0171,31.39667,6,157.5,False
14,86637.5078125,41087.3078125,243.8427,30.65381,6,136,False
15,87077.859375,36970.1862548828,245.0025,31.37866,6,157.5,False
16,86820.875,48921.5485046387,244.3849,30.66711,6,157.5,False
17,87114.9765625,55353.9141052246,245.0922,31.4776,6,157.5,False
18,87071.265625,24898.4029602051,244.9853,31.36731,6,157.5,False
19,87081.1015625,35794.4770202637,245.0114,31.38226,6,157.5,False
20,87083.0859375,45806.4921264648,245.015,31.39313,6,157.5,False
21,87059.90625,23801.1268310547,244.9583,31.33459,6,157.5,False
22,87081.7421875,36710.0489379883,245.0106,31.39514,6,157.5,False
23,86701.171875,25035.5574676514,243.9514,31.04797,6,136,False
24,86992.6953125,51339.1947509766,244.7879,31.19336,6,157.5,False
25,87083.90625,45616.2011169434,245.0185,31.38818,6,157.5,False
26,87063.296875,34831.314151001,244.9658,31.34729,6,157.5,False
27,86835.1171875,35189.4432037354,244.4147,30.72937,6,157.5,False
28,86719.296875,40487.5040374756,244.1971,30.09509,6,157.5,False
29,87845.65625,39659.0995605469,246.6158,32.42896,7,129,False
30,87882.5390625,34504.8421325684,246.7116,32.4928,7,129,False
