Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,32803.62890625,10336.0286254883,238.5725,28.82763,7,124.5,False
2,32889.09375,13640.8697021484,237.0564,28.14256,7,118,False
3,32800.6953125,6585.77668457031,236.4892,28.08302,7,118,False
4,32817.703125,6200.47075195312,236.5999,28.04738,7,118,False
5,32778.72265625,11103.7035308838,236.3494,28.03157,7,118,False
6,32786.1171875,10717.3179443359,236.3919,28.1853,7,118,False
7,32823.2109375,5007.8556060791,238.698,28.84259,7,124.5,False
8,32840.69140625,7631.33891601562,236.7418,28.22986,7,118,False
9,33487.7734375,9891.80311889649,238.9205,28.84656,8,113.5,False
10,33476.48046875,8332.140259552,238.847,28.86264,8,113.5,False
11,33487.65234375,10179.070690918,238.9179,28.88815,8,113.5,False
12,33493.5234375,5447.38336181641,238.9556,28.89093,8,113.5,False
13,33497.2578125,4376.60661621094,238.9794,28.89697,8,113.5,False
14,33502.41796875,11779.5085510254,240.118,29.35461,8,117,False
15,33510.2421875,8623.31715087891,239.0621,28.91779,8,113.5,False
16,34660.94140625,10842.3169921875,243.3321,30.44434,8,104,False
17,34666.95703125,13434.2734375,243.3632,30.55615,8,104,False
18,35940.453125,14051.3677978516,248.2172,33.87518,8,94.5,False
19,35737.921875,7247.83875732422,246.9639,33.35291,8,94.5,False
20,35946.3359375,5402.69326171875,248.2547,33.88092,8,94.5,False
21,35797.25390625,17007.0747314453,247.3307,33.51196,8,94.5,False
22,35970.32421875,4047.97059936523,248.4029,33.94324,8,94.5,False
23,35673.31640625,9705.54566650391,246.565,33.17383,8,94.5,False
24,35718.6015625,15727.4379516602,246.8452,33.29431,8,94.5,False
25,35716.01171875,6452.99131469727,246.828,33.29797,8,94.5,False
26,35969.88671875,10063.2739379883,248.4001,33.94287,8,94.5,False
27,35941.3984375,10972.9914794922,248.2233,33.87512,8,94.5,False
28,35715.5546875,19183.4504180908,246.8244,33.30444,8,94.5,False
29,35960.4765625,11613.6088562012,248.3407,33.92957,8,94.5,False
30,35658.24609375,12300.5907592773,246.4735,33.11646,8,94.5,False
