Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,86472.25,17349.2005371094,227.8731,27.88721,8,118,False
2,104338.234375,26463.8721038818,203.5168,48.56528,8,141,False
3,104256.2890625,14461.0504882812,203.3834,48.3345,8,141,False
4,104296.515625,30963.2297363281,203.471,48.37279,8,141,False
5,104179.2578125,26990.7017089844,203.2003,48.3139,8,141,False
6,104265.7734375,23561.8815429687,203.407,48.33359,8,141,False
7,104241.984375,27060.8002685547,203.3371,48.37286,8,141,False
8,103963.0546875,3248.99814453125,202.4605,49.02237,8,141,False
9,104268.703125,41282.519921875,203.4164,48.32608,8,141,False
10,104165.859375,24304.0919921875,203.1875,48.24542,8,141,False
11,104187.3828125,13442.1348144531,203.2192,48.31744,8,141,False
12,104255.0234375,28996.0795898438,203.3942,48.28717,8,141,False
13,104367.234375,16088.1713256836,208.7753,25.12653,8,141,False
14,104359.8203125,36860.7362426758,203.6138,48.41589,8,141,False
15,104187.734375,25492.8705322266,203.2207,48.31543,8,141,False
16,104280.4140625,24721.5094970703,203.4274,48.38647,8,141,False
17,104275.3203125,17095.2272460937,203.4284,48.34058,8,141,False
18,104248.5859375,18277.959765625,203.3743,48.30133,8,141,False
19,104272.34375,12257.8466064453,203.4209,48.34106,8,141,False
20,104521.2109375,14568.3636901855,209.1527,25.06067,8,141,False
21,104295.421875,23834.0082763672,203.481,48.32947,8,141,False
22,104197.5546875,14764.8745422363,203.233,48.35547,8,141,False
23,112387.4140625,29806.9744628906,222.0896,53.04053,8,140.5,False
24,112394.8359375,27699.4899902344,222.1361,52.94641,8,140.5,False
25,114134.8828125,22240.9239501953,226.7618,51.78333,8,140.5,False
26,113021.828125,26670.9592773438,224.0318,51.7616,8,140.5,False
27,112387.984375,18646.1873535156,222.1132,52.96655,8,140.5,False
28,114090.265625,22828.9342529297,226.6613,51.75232,8,140.5,False
29,114231.78125,31497.3954589844,226.9844,51.83618,8,140.5,False
30,114488.546875,32083.5480712891,232.857,28.10828,8,141.5,False
