Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,48564.578125,NaN,231.7638,28.05866,8,210,False
2,49000.6796875,NaN,233.9052,28.51741,8,210,False
3,49307.93359375,NaN,235.4122,28.81882,8,210,False
4,50488.33984375,NaN,241.5807,29.87674,7,195.5,False
5,50540.49609375,NaN,241.8317,29.85547,7,195.5,False
6,51958.89453125,NaN,248.5396,33.74265,8,153.5,False
7,53571.7578125,NaN,256.7553,34.05972,7,135,False
8,53579.4765625,23988.9729522705,256.781,33.84375,7,135,False
9,52967.53515625,NaN,253.9017,35.49161,7,135,False
10,53572.65234375,NaN,256.7975,34.78073,7,135,False
11,53565.9453125,NaN,256.7653,34.78552,7,135,False
12,53573.6640625,34192.7864292145,256.8027,34.78619,7,135,False
13,53575.41796875,NaN,256.8109,34.78015,7,135,False
14,53563.54296875,NaN,256.7539,34.79132,7,135,False
15,53559.265625,NaN,256.733,34.78772,7,135,False
16,52965.8359375,NaN,253.8946,35.51581,7,135,False
17,53570.953125,NaN,256.7902,34.79926,7,135,False
18,53008.08203125,NaN,254.1016,35.5625,7,135,False
19,53574.640625,NaN,256.8085,34.80811,7,135,False
20,53658.51171875,NaN,256.7879,34.05743,8,138,False
21,53132.58203125,NaN,254.3229,35.68005,8,138,False
22,53652.31640625,NaN,256.716,33.29272,8,131,False
23,53651.20703125,NaN,256.709,33.26501,8,142,False
24,53636.55078125,NaN,256.6948,34.30615,8,142,False
25,53640.984375,NaN,256.7908,35.77771,8,138,False
26,53642.50390625,NaN,256.7527,34.86487,8,138,False
27,53625.5,25554.1018079758,256.7282,36.03467,8,142,False
28,53632.421875,NaN,256.7278,35.33984,8,138,False
29,53648.125,NaN,256.705,33.46045,8,142,False
30,53641.640625,NaN,256.6898,33.75366,8,142,False
