Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,76617.8203125,2666.36719970703,228.0162,27.13609,6,108,False
2,76822.6328125,8573.2140625,228.5033,27.22411,6,108,False
3,78867.0078125,23153.3395996094,234.2916,30.28407,8,110.5,False
4,78658.8359375,14231.0573760986,233.7793,30.32808,8,110.5,False
5,78895.3828125,4686.3662109375,234.3284,30.50021,8,110.5,False
6,79002.4921875,4365.15747070313,234.5963,30.44968,8,110.5,False
7,78892.2421875,8144.2650390625,234.3368,30.39282,8,110.5,False
8,80607.15625,14697.786328125,238.4899,30.49078,8,110.5,False
9,80630.7421875,46939.91640625,238.549,30.4783,8,110.5,False
10,88246.71875,8288.25810546875,245.0833,30.93915,7,86,False
11,88142.7734375,37209.5702148437,244.8463,30.8316,7,86,False
12,88150.2734375,32025.4576660156,244.864,30.83588,7,86,False
13,88171.4921875,24037.2958496094,244.9152,30.8385,7,86,False
14,88179.4609375,53914.5004089356,244.93,30.86932,7,86,False
15,88999.6328125,10164.1974853516,246.6591,32.56836,7,86,False
16,88646.1640625,25855.4275169373,233.045,28.32074,7,58.5,False
17,88345.0625,41972.0493164063,230.6059,25.94666,8,54.5,False
18,90885.8359375,22982.5806396484,240.9893,29.61041,6,64,False
19,90085.8984375,41076.5672363281,239.2056,28.30664,6,64,False
20,90589.6484375,41926.39375,240.3146,29.26477,6,64,False
21,90661.1953125,43679.0405273438,240.476,29.36145,6,64,False
22,90869.453125,42469.5039550781,240.9488,29.61621,6,64,False
23,90107.828125,47242.2635375977,239.2569,28.32324,6,64,False
24,90113.3515625,24412.5018066406,239.2697,28.32861,6,64,False
25,90868.65625,34852.3593261719,240.9484,29.60474,6,64,False
26,90559.828125,29945.8393554688,240.2483,29.21594,6,64,False
27,91145.171875,32434.1344726562,234.6997,28.66187,7,49.5,False
28,91709.6015625,25671.2474121094,235.8592,28.38293,7,49,False
29,91645.8828125,25502.1735839844,235.7059,28.37219,7,49,False
30,91635.6484375,32000.3930175781,235.6825,28.36023,7,49,False
