Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,47540.75,21364.6912200928,232.2051,27.77179,8,120,False
2,48396.79296875,23465.6195495605,236.8678,28.1153,7,139,False
3,48413.359375,7803.37064638138,236.9465,28.07527,7,139,False
4,49250.86328125,23225.6499881744,241.2524,30.12244,7,135.5,False
5,49252.55859375,19965.2553024292,241.2592,30.09959,7,135.5,False
6,49762.1640625,18408.8664970398,243.8136,30.5072,7,136,False
7,49741.19140625,29042.6775939941,243.7075,30.47665,7,136,False
8,50039.00390625,21249.9802688599,245.284,31.94492,7,136,False
9,50038.13671875,19432.7915260315,245.2793,31.93954,7,136,False
10,49969.0859375,18422.2320632458,244.9179,31.64935,7,136,False
11,51004.1640625,18659.5709732056,249.823,34.38007,8,200.5,False
12,50953.28125,36086.3484893799,249.5663,34.3064,8,200.5,False
13,50918.8828125,16489.5936381578,249.3899,34.20636,8,200.5,False
14,50949.3984375,31973.04480896,249.5478,34.3186,8,200.5,False
15,50950.4296875,15657.8270812988,249.5535,34.32922,8,200.5,False
16,50947.1640625,22254.9220596313,249.5352,34.29303,8,200.5,False
17,50931.33203125,19785.94559021,249.4561,34.28333,8,200.5,False
18,50947.7734375,19030.2233588219,249.5386,34.29852,8,200.5,False
19,52190.8359375,29405.6875213623,255.7574,35.21649,8,187.5,False
20,52218.1640625,33172.4086853027,255.8434,34.35608,8,187.5,False
21,52235.01953125,18664.418397522,255.8625,33.29755,8,187.5,False
22,52222.1875,14662.0917724609,255.8084,33.44971,8,185.5,False
23,52228.03125,27412.4703918457,255.8426,33.5343,8,185.5,False
24,52227.13671875,31855.5676879883,255.833,33.45081,8,187.5,False
25,52224.17578125,26620.4856414795,255.8325,33.68103,8,185.5,False
26,52223.125,26116.6198913574,255.8239,33.62463,8,185.5,False
27,52234.86328125,27130.5353942871,255.8676,33.3916,8,187.5,False
28,52244.41015625,27412.1477485657,255.8625,32.57471,8,180,False
29,52243.75390625,15426.0097061157,255.8584,32.56042,8,180,False
30,52239.73828125,26043.1953712463,255.8389,32.56714,8,180,False
