Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;367,66015625;166,805253410339;236,1831;28,47157;8;126,5;False
2;367,521881103516;243,043183040619;236,0548;28,46292;8;126,5;False
3;367,727355957031;243,857633972168;236,3159;28,53271;8;126,5;False
4;369,720001220703;163,473334503174;234,4605;25,90182;8;149,5;False
5;369,043334960938;153,463383293152;233,2573;25,47255;8;149,5;False
6;369,755615234375;205,357172393799;234,2285;25,72409;8;149,5;False
7;371,659271240234;209,941730690002;238,5206;27,64578;8;125,5;False
8;371,769165039063;219,051774978638;238,5593;27,60474;8;125,5;False
9;371,788269042969;179,365573501587;238,5614;27,59409;8;125,5;False
10;371,722442626953;219,599139404297;238,5166;27,60233;8;125,5;False
11;371,774230957031;196,069669342041;238,5594;27,60156;8;125,5;False
12;373,846405029297;169,63454875946;245,7944;32,29718;8;102;False
13;374,060821533203;210,316992759705;246,0808;32,39606;8;102;False
14;374,057098388672;182,452746200562;246,0647;32,38342;8;102;False
15;374,041534423828;186,537693786621;246,0389;32,37128;8;102;False
16;374,241760253906;198,888459968567;246,4082;32,56476;8;102;False
17;374,300659179688;241,166910934448;246,5244;32,62958;8;102;False
18;374,035858154297;178,370606994629;246,044;32,38116;8;102;False
19;374,224792480469;191,493043231964;246,4162;32,58734;8;102;False
20;374,274627685547;141,028318977356;246,4677;32,59552;8;102;False
21;374,072052001953;188,085825920105;246,1017;32,4071;8;102;False
22;374,088775634766;185,947402572632;246,0962;32,38745;8;102;False
23;374,063568115234;149,02389125824;246,0592;32,37244;8;102;False
24;376,938659667969;200,59364156723;250,482;34,35339;8;102;False
25;374,035675048828;171,644141769409;246,0137;32,35156;8;102;False
26;374,040100097656;120,938735771179;246,029;32,36279;8;102;False
27;374,230224609375;156,344019317627;246,4136;32,58008;8;102;False
28;374,311798095703;195,125902557373;246,4975;32,59314;8;102;False
29;374,237243652344;189,826217842102;246,4143;32,57471;8;102;False
30;374,274871826172;193,509874343872;246,4792;32,60681;8;102;False
31;375,065795898438;213,632506752014;247,9278;33,37927;8;102;False
32;375,215087890625;226,728295516968;247,9979;33,31763;8;102;False
33;376,915588378906;164,715906906128;250,4299;34,31897;8;102;False
34;375,406921386719;192,583321380615;248,4485;33,61194;8;102;False
35;374,243682861328;186,059015274048;243,2619;29,67932;8;144;False
36;375,032958984375;280,695934295654;247,7032;33,17773;8;102;False
37;374,062744140625;220,723121738434;246,0884;32,40198;8;102;False
38;374,343658447266;192,935121917725;246,5119;32,58008;8;102;False
39;374,052703857422;171,797570419312;246,0521;32,37476;8;102;False
40;373,792938232422;200,121607398987;242,7922;29,60828;8;144;False
41;376,567230224609;171,823596191406;249,9646;34,14575;8;102;False
42;374,041168212891;144,550761032105;246,0138;32,34692;8;102;False
43;374,044494628906;196,369411659241;246,0321;32,36206;8;102;False
44;374,255401611328;178,105623245239;246,473;32,61743;8;102;False
45;374,737396240234;179,185250473022;247,2667;32,99463;8;102;False
46;374,037200927734;171,368633270264;246,0436;32,37964;8;102;False
47;374,683563232422;173,04281539917;247,385;33,16284;8;102;False
48;373,809387207031;183,445253181458;242,8015;29,60425;8;144;False
49;374,520263671875;156,727262115479;246,8661;32,78076;8;102;False
