Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,32852.8515625,4061.15751953125,236.4651,28.25273,8,118.5,False
2,33206.76953125,17941.4953643799,237.4611,28.10321,8,114.5,False
3,33271.375,12170.0259887695,237.8747,28.1767,8,114.5,False
4,33247.9765625,7588.27956542969,237.7246,28.16008,8,114.5,False
5,33249.6796875,2199.71103515625,237.7349,28.17958,8,114.5,False
6,33244.52734375,4577.45402832031,237.7024,28.1608,8,114.5,False
7,33244.55078125,4176.9201171875,237.7023,28.16766,8,114.5,False
8,33245.83203125,6573.36682128906,237.7113,28.14206,8,114.5,False
9,33235.5078125,8028.83707275391,237.6455,28.12381,8,114.5,False
10,33241.69140625,15814.5680908203,237.6846,28.14594,8,114.5,False
11,33251.67578125,8781.98782653809,237.7491,28.14005,8,114.5,False
12,33226.8046875,7237.03486328125,237.5893,28.12817,8,114.5,False
13,33253.6484375,6863.01727294922,237.761,28.16449,8,114.5,False
14,33249.0859375,2906.39729003906,237.7314,28.16998,8,114.5,False
15,33463.62890625,9225.30251464844,238.1784,28.19226,7,110,False
16,35011.4140625,10089.4014770508,256.6376,37.46588,8,140.5,False
17,35644.8828125,12405.5741363525,253.2941,35.01154,8,116.5,False
18,36229.28515625,11968.8360229492,256.9652,35.94135,8,116.5,False
19,36244.26953125,6312.06031951904,256.9779,36.57153,8,116.5,False
20,36247.7109375,13134.1858886719,256.9924,36.6286,8,116.5,False
21,36288.94921875,16007.6298828125,257.0058,38.36438,8,116.5,False
22,36246.95703125,12124.3371704102,256.9796,36.68591,8,116.5,False
23,36235.16796875,6736.76636352539,256.9322,36.47437,8,116.5,False
24,36240.98046875,11209.6094726563,256.9484,36.63049,8,116.5,False
25,36270.19140625,7739.71984863281,257.0029,37.57678,8,116.5,False
26,36247.92578125,15690.2199707031,256.985,36.69165,8,116.5,False
27,36242.66015625,8306.54677734375,256.9689,36.56104,8,116.5,False
28,36246.0390625,12858.2923461914,256.9862,36.59448,8,116.5,False
29,36286.4296875,17086.5953105927,257.0221,38.15173,8,116.5,False
30,36237.96875,13471.2345336914,256.9359,36.57935,8,116.5,False
