Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,88476.59375,18640.2317138672,234.8786,28.81444,7,126.5,False
2,87763.859375,35811.3022460938,227.452,38.91624,7,111,False
3,90623.6171875,31360.1471679687,235.0387,36.83045,7,111.5,False
4,91832.9921875,25804.4301269531,238.0316,28.95207,8,106,False
5,91962.546875,41427.0583251953,238.3399,29.00148,8,106,False
6,91993.546875,35566.5743652344,238.413,29.01901,8,106,False
7,91993.1484375,45826.3643188477,238.4115,29.02292,8,106,False
8,95324.8046875,32690.2604003906,241.8929,30.7811,8,88,False
9,95444.6484375,35377.4420898438,242.1737,30.85266,8,88,False
10,96769.1796875,43372.2377929688,243.6612,30.21411,8,80.5,False
11,96757.3828125,30836.9286750793,243.6368,30.18298,8,80.5,False
12,96795.515625,46026.6363037109,245.6941,33.16815,8,90.5,False
13,96746.1015625,49906.7346252441,243.606,30.20801,8,80.5,False
14,96793.140625,24789.4193939209,245.6924,33.1449,8,90.5,False
15,96763.03125,42590.8022216797,245.6277,33.09552,8,90.5,False
16,96778.4921875,36958.8868652344,243.6824,30.22473,8,80.5,False
17,96780.5390625,44392.86953125,245.6661,33.12012,8,90.5,False
18,96769.6484375,32742.5755493164,243.6623,30.21454,8,80.5,False
19,96758.8046875,48746.7146820068,243.6383,30.19751,8,80.5,False
20,96758.75,41524.5725219727,243.638,30.19885,8,80.5,False
21,96758.8828125,21080.9856933594,243.639,30.19409,8,80.5,False
22,96758.46875,45690.2858154297,245.6157,33.10034,8,90.5,False
23,98310.8125,52955.5335449219,249.9719,33.98376,8,93.5,False
24,98299.890625,40127.165234375,249.9495,33.96069,8,93.5,False
25,98340.3671875,39948.1623535156,250.0486,33.95789,8,93.5,False
26,98327.640625,19996.9975402832,250.0178,33.95703,8,93.5,False
27,98465.1796875,42932.0717407227,250.3344,34.06006,8,93.5,False
28,98327.28125,24367.9395996094,250.0185,33.94812,8,93.5,False
29,98331.3046875,19880.7584472656,250.027,33.95557,8,93.5,False
30,98326.890625,37966.3543334961,250.0176,33.94788,8,93.5,False
