Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;243.455032348633;84.0634839053266;235.1198;28.20785;8;135.5;False
2;249.710144042969;116.891032561194;241.6264;29.8904;7;183.0;False
3;249.203598022461;42.7335327174515;241.0915;29.71992;7;183.0;False
4;249.22819519043;40.1738337904215;241.1201;29.73813;7;183.0;False
5;254.371139526367;103.772592781205;246.9697;33.36778;7;218.0;False
6;253.470809936523;86.5263494752348;245.9944;32.90263;7;218.0;False
7;254.692337036133;112.076877491176;247.325;33.57037;7;218.0;False
8;253.443969726563;54.0309669367969;245.9571;32.85162;7;218.0;False
9;253.475296020508;69.9495072286576;245.9983;32.90079;7;218.0;False
10;257.123260498047;47.2090424634516;249.8532;34.36725;6;223.0;False
11;257.276031494141;98.820567050064;250.0086;34.40125;6;223.0;False
12;256.287048339844;58.6467518758029;248.9633;33.99411;6;223.0;False
13;257.274505615234;83.0564241439104;250.0106;34.41797;6;223.0;False
14;257.282592773438;60.1726161455736;250.015;34.40149;6;223.0;False
15;257.289642333984;84.8255930181593;250.0214;34.39899;6;223.0;False
16;257.272583007813;68.1311943028122;250.0;34.37579;6;223.0;False
17;257.275421142578;57.8977845814079;250.0034;34.37878;6;223.0;False
18;257.272491455078;89.0394095361233;250.0002;34.37695;6;223.0;False
19;257.287078857422;59.6870526179671;250.0174;34.39172;6;223.0;False
20;257.247528076172;109.19770852644;249.981;34.40179;6;223.0;False
21;257.241821289063;60.3078407756984;249.9734;34.39191;6;223.0;False
22;258.618072509766;47.0325324032456;251.4084;34.87085;6;223.0;False
23;257.281860351563;88.6354254707694;250.0142;34.40094;6;223.0;False
24;257.297058105469;64.2162456378341;250.0259;34.38593;6;223.0;False
25;256.311218261719;48.1906232045963;248.9902;34.01025;6;223.0;False
26;258.634429931641;111.216500926949;251.4186;34.8429;6;223.0;False
27;257.533721923828;95.4633581191301;250.2758;34.48291;6;223.0;False
28;258.618103027344;86.0963745802641;251.4073;34.86511;6;223.0;False
29;257.280517578125;54.6888491205871;250.0124;34.39868;6;223.0;False
30;256.295349121094;52.6033821242861;248.9758;34.01526;6;223.0;False
