Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;354,688232421875;175,548931884766;232,1145;27,79912;7;102,5;False
2;373,519317626953;181,392847061157;250,8337;34,53363;8;125;False
3;373,288818359375;201,697053909302;250,5008;34,38006;8;125;False
4;373,295593261719;223,99267616272;250,502;34,37433;8;125;False
5;373,532073974609;217,404634475708;250,7919;34,47032;8;125;False
6;373,286956787109;161,880232810974;250,503;34,38461;8;125;False
7;373,541534423828;194,373176574707;250,7753;34,44061;8;125;False
8;373,528930664063;136,17602519989;250,7925;34,4743;8;125;False
9;373,519195556641;184,962280654907;250,7737;34,46219;8;125;False
10;373,435852050781;156,966542053223;250,6794;34,43771;8;125;False
11;373,530242919922;197,737191200256;250,7764;34,45377;8;125;False
12;373,530853271484;240,959164524078;250,7795;34,45685;8;125;False
13;373,526611328125;140,833095550537;250,7761;34,45721;8;125;False
14;373,433197021484;194,973325634003;250,6452;34,39984;8;125;False
15;373,540100097656;177,086145019531;250,7939;34,46423;8;125;False
16;373,536865234375;182,437787628174;250,781;34,45227;8;125;False
17;373,285125732422;174,036604309082;250,5002;34,38324;8;125;False
18;373,534851074219;199,251261520386;250,7798;34,453;8;125;False
19;373,364532470703;210,457465171814;250,5837;34,39893;8;125;False
20;373,548736572266;144,513037872314;250,796;34,45764;8;125;False
21;373,534637451172;188,668711471558;250,781;34,45459;8;125;False
22;373,288482666016;236,870050048828;250,501;34,38062;8;125;False
23;373,271606445313;177,140881156921;250,4359;34,32117;8;125;False
24;373,529693603516;144,859959793091;250,7654;34,44128;8;125;False
25;373,535339355469;178,03060874939;250,7807;34,45349;8;125;False
26;373,462585449219;182,921579360962;250,7347;34,47534;8;125;False
27;373,536071777344;260,503289413452;250,7943;34,46899;8;125;False
28;373,539428710938;166,924374961853;250,7799;34,44824;8;125;False
29;373,532928466797;158,532387733459;250,7764;34,45093;8;125;False
30;373,281494140625;141,331793689728;250,5004;34,38721;8;125;False
31;373,538848876953;232,619583320618;250,7958;34,46777;8;125;False
32;373,531890869141;167,863433933258;250,7775;34,45337;8;125;False
33;373,533142089844;151,345202064514;250,7928;34,47021;8;125;False
34;373,473693847656;159,858459091187;250,7032;34,42627;8;125;False
35;373,276336669922;210,57731590271;250,5022;34,39478;8;125;False
36;373,268310546875;193,05524597168;250,4986;34,39893;8;125;False
37;373,532928466797;201,199499130249;250,7677;34,44055;8;125;False
38;373,279296875;200,572389984131;250,5011;34,39038;8;125;False
39;373,427368164063;180,042158317566;250,6521;34,41418;8;125;False
40;374,301910400391;174,757285308838;251,5781;34,5957;8;138;False
41;375,472564697266;195,375282669067;252,9645;35,01721;8;138;False
42;373,92041015625;192,875726699829;251,1289;34,46252;8;138;False
43;375,592254638672;202,793663215637;253,0791;35,02759;8;138;False
44;375,412384033203;142,211301612854;252,9073;35,01245;8;138;False
45;375,326171875;182,739619064331;252,8012;34,97632;8;138;False
46;375,536224365234;141,62399559021;253,0435;35,04468;8;138;False
47;375,4169921875;142,970794296265;252,9033;35,00269;8;138;False
48;375,538665771484;173,85695476532;253,0511;35,05127;8;138;False
49;375,580108642578;157,558869361877;253,0846;35,04736;8;138;False
