Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;489.263885498047;130.946475017071;215.9862;52.17158;6;117.0;False
2;488.335235595703;221.550574469566;228.2892;49.22671;7;156.5;False
3;488.953247070313;278.319916582108;210.384;53.34766;7;153.0;False
4;581.626892089844;192.763536179066;221.8148;70.06285;7;158.5;False
5;592.93115234375;251.89734479785;221.8148;72.38463;7;158.5;False
6;554.53564453125;209.609424829483;218.9552;65.09802;7;158.5;False
7;554.497009277344;117.545336973667;218.9442;65.09241;7;158.5;False
8;555.033874511719;217.933470797539;219.5176;65.07941;7;158.5;False
9;555.230712890625;216.56078414917;219.4011;65.1452;7;158.5;False
10;554.421997070313;209.853676992655;218.8024;65.10754;7;158.5;False
11;554.14599609375;137.851278781891;218.5736;65.09998;7;158.5;False
12;576.350769042969;224.088189899921;221.8661;68.96674;7;158.5;False
13;554.342529296875;148.045351171494;218.9059;65.06879;7;158.5;False
14;554.517333984375;220.692458593845;218.9552;65.09424;7;158.5;False
15;554.195495605469;195.664669561386;218.7252;65.07745;7;158.5;False
16;555.100646972656;182.295186710358;219.4732;65.10278;7;158.5;False
17;554.970092773438;164.387936162949;219.5061;65.06873;7;158.5;False
18;554.429260253906;139.77970969677;218.8857;65.09106;7;158.5;False
19;554.348815917969;161.953890097141;218.7912;65.09485;7;158.5;False
20;554.418762207031;166.041946899891;218.805;65.10632;7;158.5;False
21;571.0126953125;222.774259519577;217.484;68.80933;7;125.0;False
22;567.55224609375;165.141931372881;217.5624;68.08057;7;125.0;False
23;575.797485351563;224.477659678459;221.8671;68.85266;7;158.5;False
24;566.578918457031;164.641861504316;217.5397;67.88513;7;125.0;False
25;575.828063964844;193.093986988068;221.8629;68.85986;7;158.5;False
26;566.693054199219;157.638949739933;217.5581;67.90466;7;125.0;False
27;699.759887695313;293.549265515804;222.4174;94.04956;7;116.5;False
28;690.592529296875;215.472892391682;222.4659;92.17725;7;116.5;False
29;690.587097167969;168.981613469124;222.4903;92.17102;7;116.5;False
30;690.771484375;175.677828454971;222.4344;92.22021;7;116.5;False
