Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,103409.4375,36605.6502075195,243.8529,32.09174,6,154.5,False
2,103298.9375,42958.0233137131,243.6159,31.89521,6,154.5,False
3,103300.1640625,41035.6318237305,243.6165,31.91001,6,154.5,False
4,103351.1875,43062.5295818329,243.7383,31.92447,6,154.5,False
5,103844.2109375,34316.1251541138,244.6992,33.33615,6,154.5,False
6,103258.25,38468.1578353882,243.525,31.8446,6,154.5,False
7,103266.03125,46726.075636673,243.5416,31.85919,6,154.5,False
8,103380.59375,33774.4030578613,243.807,31.94205,6,154.5,False
9,103895.25,48043.0696006775,244.8032,33.45029,6,154.5,False
10,105164.25,42989.6106361389,247.2064,33.55386,6,127,False
11,105029.6484375,31656.4118560791,246.9069,33.39349,6,127,False
12,105857.6328125,41082.1028991699,248.7991,34.09094,6,127,False
13,105011.171875,45856.1299575806,246.8653,33.37433,6,127,False
14,105705.390625,17091.4318664551,248.4369,34.04279,6,127,False
15,105829.6171875,37090.053854084,248.722,34.13916,6,127,False
16,105689.2890625,40339.7789100647,248.3998,34.03088,6,127,False
17,105008.0703125,43367.5550613403,246.858,33.37286,6,127,False
18,105873.0703125,46140.696081543,248.829,34.13324,6,127,False
19,105011,38379.6706084251,246.8629,33.38568,6,127,False
20,105010.0546875,39241.5936035156,246.8621,33.37726,6,127,False
21,105851.78125,48302.2215679169,248.7832,34.10022,6,127,False
22,106800.8671875,48540.672599411,249.9408,34.15576,6,80,False
23,107006.8203125,60211.0774597168,250.4136,34.31494,6,80,False
24,106760.390625,48278.803918457,249.8487,34.12,6,80,False
25,108017.5625,54176.6247962952,253.0149,35.40039,4,96,False
26,108278.7734375,23026.8697570801,254.3655,36.0564,6,128.5,False
27,108056.9375,36514.7097717285,253.116,35.37476,4,96,False
28,108070.4921875,27004.1244781494,253.1477,35.38135,4,96,False
29,108100.34375,52325.3187763214,253.2153,35.40869,4,96,False
30,108545.5859375,46390.7433349609,254.1193,35.53101,7,100.5,False
