Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;301,119384765625;135,268367767334;241,836;29,87665;7;166;False
2;316,269195556641;144,481574821472;237,2074;28,62311;8;142;False
3;316,222137451172;159,419629859924;237,1184;28,56418;8;142;False
4;316,213165283203;175,888123130798;237,1576;28,62427;8;142;False
5;316,291046142578;150,618162536621;237,2081;28,59882;8;142;False
6;316,559326171875;188,192755508423;237,5255;28,69379;8;142;False
7;316,444580078125;171,965791320801;237,3805;28,64142;8;142;False
8;316,364990234375;134,842938613892;237,3338;28,67371;8;142;False
9;321,626007080078;151,121420860291;243,1678;29,70511;8;139;False
10;321,6845703125;201,361448669434;243,1943;29,66953;8;139;False
11;321,708282470703;109,381691551208;243,2173;29,67157;8;139;False
12;321,725555419922;207,004383850098;243,2335;29,67218;8;139;False
13;321,688049316406;201,176908493042;243,2084;29,68414;8;139;False
14;321,697998046875;124,778566741943;243,2014;29,66278;8;139;False
15;321,605895996094;176,459129524231;243,1131;29,65662;8;139;False
16;321,697143554688;172,25737247467;243,203;29,66595;8;139;False
17;321,643890380859;149,255885887146;243,1496;29,6593;8;139;False
18;321,697082519531;171,960491085053;243,2039;29,66718;8;139;False
19;321,707153320313;135,711765193939;243,2194;29,67572;8;139;False
20;321,664428710938;163,029925251007;243,1853;29,68195;8;139;False
21;321,897430419922;127,488189315796;243,4179;29,7099;8;139;False
22;321,697937011719;134,089356136322;243,208;29,67163;8;139;False
23;321,694213867188;148,719383525848;243,2118;29,68115;8;139;False
24;321,706024169922;131,199815750122;243,2011;29,65271;8;139;False
25;321,943817138672;145,112707519531;242,6978;29,3042;8;144;False
26;322,020050048828;124,266586112976;243,5475;29,73413;8;139;False
27;322,15283203125;144,153235530853;242,9065;29,3291;8;144;False
28;321,855895996094;91,56220703125;242,6254;29,31384;8;144;False
29;321,869110107422;148,329449748993;242,6185;29,28931;8;144;False
30;322,330413818359;114,661149597168;246,5957;32,32666;8;128,5;False
31;322,129760742188;144,87975692749;242,8813;29,32349;8;144;False
32;321,986236572266;154,626440811157;246,0359;31,95227;8;128,5;False
33;326,077117919922;214,743973922729;251,5342;34,6261;8;127,5;False
34;326,33056640625;218,404519081116;251,8218;34,72009;8;127,5;False
35;326,337524414063;129,877325630188;251,8275;34,71887;8;127,5;False
36;326,327331542969;132,784772109985;251,8297;34,73889;8;127,5;False
37;326,331756591797;176,964854431152;251,8278;34,72852;8;127,5;False
38;326,330932617188;151,720118522644;251,8246;34,72437;8;127,5;False
39;326,3369140625;140,753304862976;251,8267;34,71838;8;127,5;False
40;326,337524414063;165,740631008148;251,8239;34,71252;8;127,5;False
41;326,342102050781;111,704747962952;251,8317;34,71875;8;127,5;False
42;326,325347900391;150,293012809753;251,8288;34,74048;8;127,5;False
43;326,330444335938;139,643061447144;251,8252;34,72607;8;127,5;False
44;326,334289550781;163,51455078125;251,821;34,71277;8;127,5;False
45;326,327331542969;160,260348510742;251,8265;34,7334;8;127,5;False
46;326,34033203125;174,669627571106;251,8289;34,7168;8;127,5;False
47;326,441711425781;145,119711112976;251,9388;34,74561;8;127,5;False
48;326,340240478516;171,725801849365;251,8279;34,71509;8;127,5;False
49;326,346374511719;154,51484413147;251,828;34,70557;8;127,5;False
50;325,739044189453;158,434766578674;251,1383;34,47998;8;127,5;False
