Generation,BestFitness,AverageFitnessPopulation,BestMaxDistance,BestMaxDistanceTime,BestNumberOfWheels,BestCarMass,BestIsRoadComplete
1,11610.4189453125,3927.4163397491,228.6276,44.68217,7,157,False
2,12616.599609375,3937.04266536832,247.0364,32.64199,7,173.5,False
3,12580.6943359375,4251.59604485035,246.2694,32.24286,7,173.5,False
4,12598.400390625,5802.43089761734,246.6514,32.46272,7,173.5,False
5,12620.7412109375,4919.44403063059,247.1249,32.689,7,173.5,False
6,12620.6005859375,7415.27958319187,247.1241,32.70114,7,173.5,False
7,12620.7060546875,5782.07764473259,247.1249,32.69318,7,173.5,False
8,12616.4794921875,6463.97545697689,247.0343,32.64349,7,173.5,False
9,12620.5849609375,6800.34533881545,247.1228,32.69534,7,173.5,False
10,12620.701171875,6684.63013820648,247.1248,32.69299,7,173.5,False
11,12620.5869140625,4948.26325583458,247.1244,32.70502,7,173.5,False
12,12598.6455078125,4384.70163784027,246.6528,32.44122,7,173.5,False
13,12598.443359375,4302.32917205095,246.6487,32.44019,7,173.5,False
14,12599.4677734375,4075.88064540029,246.6678,32.43463,7,173.5,False
15,12946.7568359375,6502.91578914523,253.8999,35.2851,7,158.5,False
16,12928.3349609375,6345.05455889702,253.5067,35.05774,7,158.5,False
17,12929.255859375,4353.37508308887,253.5201,35.02472,7,158.5,False
18,12939.1845703125,6892.7038993001,253.722,35.07581,7,158.5,False
19,12929.7216796875,4002.16440534592,253.5339,35.05774,7,158.5,False
20,12936.4873046875,6460.10689868927,253.6672,35.06213,7,158.5,False
21,12930.6220703125,6451.32487717867,253.5523,35.06335,7,158.5,False
22,12929.13671875,3976.47722030878,253.5226,35.05908,7,158.5,False
23,12942.375,6743.16198046207,253.7846,35.07617,7,158.5,False
24,12944.623046875,4771.45200595856,253.8509,35.23376,7,158.5,False
25,12930.1005859375,7404.83601431847,253.5441,35.07751,7,158.5,False
26,12928.404296875,5574.1153559804,253.5078,35.05603,7,158.5,False
27,12929.7099609375,5346.29442030788,253.5354,35.07043,7,158.5,False
28,12930.203125,5471.41097185612,253.5442,35.06384,7,158.5,False
29,12949.6142578125,7950.16986008882,253.9602,35.31543,8,158.5,False
30,12964.234375,7031.62303559184,254.2552,35.375,8,158.5,False
31,12970.8896484375,3884.81901445389,254.3947,35.43945,8,158.5,False
32,12971.3525390625,6196.83113918304,254.4041,35.44128,8,158.5,False
33,12929.9794921875,4199.39856319428,253.5412,35.07361,7,158.5,False
34,12962.11328125,4018.63708568811,254.213,35.37012,8,158.5,False
35,12930.7744140625,5747.26152038574,253.5567,35.07288,8,158.5,False
36,12941.5556640625,4174.38841605485,253.7948,35.26282,8,158.5,False
37,12929.5634765625,5446.69152975082,253.5303,35.05457,7,158.5,False
38,12947.8388671875,6136.33538665771,253.9259,35.31897,8,158.5,False
39,12964.1484375,5494.17740831375,254.2519,35.3634,8,158.5,False
40,12963.962890625,5248.2603828907,254.2482,35.36292,8,158.5,False
41,12930.8974609375,7014.89643499851,253.5785,35.21069,8,158.5,False
42,12930.8193359375,5752.92344417572,253.5528,35.03955,7,158.5,False
43,12933.53515625,4242.9415286541,253.6066,35.04321,8,158.5,False
44,12970.98046875,5369.98828215897,254.3962,35.43726,8,158.5,False
45,12944.1611328125,5959.2494235903,253.8434,35.24536,7,158.5,False
46,38263.59765625,7374.9424779892,360,47.7876,7,164.5,True
47,32872.609375,6227.0844727695,252.4521,35.33057,7,164.5,True
48,38262.12109375,5965.5131827116,360,48.05688,7,164.5,True
49,38261.2109375,6739.06852625608,360,48.22485,7,164.5,True
50,38258.890625,6577.43152165413,360,48.65674,7,164.5,True
51,38253.21875,5322.42352191806,360,49.74707,7,164.5,True
52,32874.625,7527.04952716827,252.4965,35.36548,7,164.5,True
53,38261.0859375,8710.8831987381,360,48.24731,7,164.5,True
54,38249.00390625,6587.60866180658,360,50.5896,7,164.5,True
55,32885.2734375,6408.86277122498,252.7093,35.39429,7,164.5,True
56,32951.55078125,6027.91486526728,254.0654,35.80298,7,164.5,True
57,38259.8125,7177.33318119049,360,48.48413,7,164.5,True
